technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Night Vision Goggles,Eyepiece,0.93,Consistent high confidence support from all agents. Needed for user to view the intensified image clearly.,Aluminum,0.8,Aluminum is used in eyepiece structural components and housings for lightweight strength.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Eyepiece,0.93,Consistent high confidence support from all agents. Needed for user to view the intensified image clearly.,Aluminum,0.8,Aluminum is used in eyepiece structural components and housings for lightweight strength.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Eyepiece,0.93,Consistent high confidence support from all agents. Needed for user to view the intensified image clearly.,Aluminum,0.8,Aluminum is used in eyepiece structural components and housings for lightweight strength.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Eyepiece,0.93,Consistent high confidence support from all agents. Needed for user to view the intensified image clearly.,Aluminum,0.8,Aluminum is used in eyepiece structural components and housings for lightweight strength.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Eyepiece,0.93,Consistent high confidence support from all agents. Needed for user to view the intensified image clearly.,Aluminum,0.8,Aluminum is used in eyepiece structural components and housings for lightweight strength.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Gallium arsenide,0.85,Gallium arsenide is widely used for infrared light-emitting diodes (LEDs) crucial for infrared illumination in night vision.,282890,China,metric tons,0.0,60.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Gallium arsenide,0.85,Gallium arsenide is widely used for infrared light-emitting diodes (LEDs) crucial for infrared illumination in night vision.,282890,Russia,metric tons,0.0,15.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Gallium arsenide,0.85,Gallium arsenide is widely used for infrared light-emitting diodes (LEDs) crucial for infrared illumination in night vision.,282890,Germany,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Gallium arsenide,0.85,Gallium arsenide is widely used for infrared light-emitting diodes (LEDs) crucial for infrared illumination in night vision.,282890,United States,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Gallium arsenide,0.85,Gallium arsenide is widely used for infrared light-emitting diodes (LEDs) crucial for infrared illumination in night vision.,282890,Japan,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Aluminum,0.8,Aluminum is commonly used for heat sinks and housing to dissipate heat generated by the IR illuminator.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Aluminum,0.8,Aluminum is commonly used for heat sinks and housing to dissipate heat generated by the IR illuminator.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Aluminum,0.8,Aluminum is commonly used for heat sinks and housing to dissipate heat generated by the IR illuminator.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Aluminum,0.8,Aluminum is commonly used for heat sinks and housing to dissipate heat generated by the IR illuminator.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Aluminum,0.8,Aluminum is commonly used for heat sinks and housing to dissipate heat generated by the IR illuminator.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Glass,0.7,Glass is used in lens elements or protective windows of the illuminator; alternatives exist but glass is common.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Glass,0.7,Glass is used in lens elements or protective windows of the illuminator; alternatives exist but glass is common.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Glass,0.7,Glass is used in lens elements or protective windows of the illuminator; alternatives exist but glass is common.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Glass,0.7,Glass is used in lens elements or protective windows of the illuminator; alternatives exist but glass is common.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,IR Illuminator,0.8,Supported by all agents with average confidence. Useful for providing infrared illumination in very low light conditions.,Glass,0.7,Glass is used in lens elements or protective windows of the illuminator; alternatives exist but glass is common.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Niobium,0.95,Niobium is a critical element in NbTi and Nb3Sn superconducting alloys universally used for MRI superconducting magnets due to their superconducting properties at cryogenic temperatures.,261590,BRAZIL,METRIC TONS,75000.0,90.36,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Niobium,0.95,Niobium is a critical element in NbTi and Nb3Sn superconducting alloys universally used for MRI superconducting magnets due to their superconducting properties at cryogenic temperatures.,261590,CANADA,METRIC TONS,7000.0,8.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Niobium,0.95,Niobium is a critical element in NbTi and Nb3Sn superconducting alloys universally used for MRI superconducting magnets due to their superconducting properties at cryogenic temperatures.,261590,CONGO,METRIC TONS,540.0,0.65,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Niobium,0.95,Niobium is a critical element in NbTi and Nb3Sn superconducting alloys universally used for MRI superconducting magnets due to their superconducting properties at cryogenic temperatures.,261590,RUSSIA,METRIC TONS,440.0,0.53,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Niobium,0.95,Niobium is a critical element in NbTi and Nb3Sn superconducting alloys universally used for MRI superconducting magnets due to their superconducting properties at cryogenic temperatures.,261590,RWANDA,METRIC TONS,190.0,0.23,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Titanium,0.75,"Titanium is commonly used for structural components and cryostat walls in superconducting magnets for its strength and low thermal conductivity, but some alternatives exist.",810810,China,metric tons of titanium mineral concentrates,0.0,50.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Titanium,0.75,"Titanium is commonly used for structural components and cryostat walls in superconducting magnets for its strength and low thermal conductivity, but some alternatives exist.",810810,Australia,metric tons of titanium mineral concentrates,0.0,20.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Titanium
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Titanium,0.75,"Titanium is commonly used for structural components and cryostat walls in superconducting magnets for its strength and low thermal conductivity, but some alternatives exist.",810810,South Africa,metric tons of titanium mineral concentrates,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Titanium
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Titanium,0.75,"Titanium is commonly used for structural components and cryostat walls in superconducting magnets for its strength and low thermal conductivity, but some alternatives exist.",810810,India,metric tons of titanium mineral concentrates,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Titanium
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Titanium,0.75,"Titanium is commonly used for structural components and cryostat walls in superconducting magnets for its strength and low thermal conductivity, but some alternatives exist.",810810,Vietnam,metric tons of titanium mineral concentrates,0.0,5.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Titanium
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Aluminum,0.7,"Aluminum is often used in magnet support structures and thermal shields due to its light weight and thermal properties; however, substitutes like stainless steel can be used.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Aluminum,0.7,"Aluminum is often used in magnet support structures and thermal shields due to its light weight and thermal properties; however, substitutes like stainless steel can be used.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Aluminum,0.7,"Aluminum is often used in magnet support structures and thermal shields due to its light weight and thermal properties; however, substitutes like stainless steel can be used.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Aluminum,0.7,"Aluminum is often used in magnet support structures and thermal shields due to its light weight and thermal properties; however, substitutes like stainless steel can be used.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Aluminum,0.7,"Aluminum is often used in magnet support structures and thermal shields due to its light weight and thermal properties; however, substitutes like stainless steel can be used.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Helium,0.98,Liquid helium is absolutely essential as the cryogenic coolant to maintain superconductivity in the magnet coils.,280429,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Helium,0.98,Liquid helium is absolutely essential as the cryogenic coolant to maintain superconductivity in the magnet coils.,280429,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Helium,0.98,Liquid helium is absolutely essential as the cryogenic coolant to maintain superconductivity in the magnet coils.,280429,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Helium,0.98,Liquid helium is absolutely essential as the cryogenic coolant to maintain superconductivity in the magnet coils.,280429,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Superconducting Magnet Component,1.0,Unanimous strong consensus across all agents with highest confidence; fundamental primary component of MRI.,Helium,0.98,Liquid helium is absolutely essential as the cryogenic coolant to maintain superconductivity in the magnet coils.,280429,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Copper,0.95,"Copper is the standard material for gradient coil windings because of its excellent electrical conductivity and thermal properties, critical for generating precise magnetic gradients.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Copper,0.95,"Copper is the standard material for gradient coil windings because of its excellent electrical conductivity and thermal properties, critical for generating precise magnetic gradients.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Copper,0.95,"Copper is the standard material for gradient coil windings because of its excellent electrical conductivity and thermal properties, critical for generating precise magnetic gradients.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Copper,0.95,"Copper is the standard material for gradient coil windings because of its excellent electrical conductivity and thermal properties, critical for generating precise magnetic gradients.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Copper,0.95,"Copper is the standard material for gradient coil windings because of its excellent electrical conductivity and thermal properties, critical for generating precise magnetic gradients.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Epoxy resins,0.85,"Epoxy resins are widely used to encapsulate and structurally support coil windings, providing insulation and mechanical stability.",390730,Germany,metric tons,0.0,30.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Epoxy resins,0.85,"Epoxy resins are widely used to encapsulate and structurally support coil windings, providing insulation and mechanical stability.",390730,Japan,metric tons,0.0,25.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Epoxy resins,0.85,"Epoxy resins are widely used to encapsulate and structurally support coil windings, providing insulation and mechanical stability.",390730,United States,metric tons,0.0,18.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Epoxy resins,0.85,"Epoxy resins are widely used to encapsulate and structurally support coil windings, providing insulation and mechanical stability.",390730,China,metric tons,0.0,15.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Epoxy resins,0.85,"Epoxy resins are widely used to encapsulate and structurally support coil windings, providing insulation and mechanical stability.",390730,South Korea,metric tons,0.0,9.0,0.6,LLM fallback cache (previously computed) - no USGS data available for Epoxy resins
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Aluminum,0.6,Aluminum may be used for coil formers or thermal management parts in gradient coils; alternatives such as fiberglass exist.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Aluminum,0.6,Aluminum may be used for coil formers or thermal management parts in gradient coils; alternatives such as fiberglass exist.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Aluminum,0.6,Aluminum may be used for coil formers or thermal management parts in gradient coils; alternatives such as fiberglass exist.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Aluminum,0.6,Aluminum may be used for coil formers or thermal management parts in gradient coils; alternatives such as fiberglass exist.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Magnetic Coil,0.97,"Strong consensus on use of gradient coil (all agents support either ""Gradient Coil System"" or ""Gradient Coil Assembly"" with very high confidence). This named variant ""Gradient Coil Assembly"" has highest confidence and appears refined.",Aluminum,0.6,Aluminum may be used for coil formers or thermal management parts in gradient coils; alternatives such as fiberglass exist.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Silicon,0.9,"Silicon is the primary semiconductor material used in power transistors and integrated circuits in gradient amplifiers, essential for electronic control.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Silicon,0.9,"Silicon is the primary semiconductor material used in power transistors and integrated circuits in gradient amplifiers, essential for electronic control.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Silicon,0.9,"Silicon is the primary semiconductor material used in power transistors and integrated circuits in gradient amplifiers, essential for electronic control.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Silicon,0.9,"Silicon is the primary semiconductor material used in power transistors and integrated circuits in gradient amplifiers, essential for electronic control.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Silicon,0.9,"Silicon is the primary semiconductor material used in power transistors and integrated circuits in gradient amplifiers, essential for electronic control.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Copper,0.85,Copper is used extensively for electrical wiring and circuit connections within the amplifier due to its high conductivity.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Copper,0.85,Copper is used extensively for electrical wiring and circuit connections within the amplifier due to its high conductivity.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Copper,0.85,Copper is used extensively for electrical wiring and circuit connections within the amplifier due to its high conductivity.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Copper,0.85,Copper is used extensively for electrical wiring and circuit connections within the amplifier due to its high conductivity.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Copper,0.85,Copper is used extensively for electrical wiring and circuit connections within the amplifier due to its high conductivity.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Aluminum,0.6,Aluminum may be used for heat sinks and casings due to good thermal conductivity and lightweight nature; alternatives may be used.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Aluminum,0.6,Aluminum may be used for heat sinks and casings due to good thermal conductivity and lightweight nature; alternatives may be used.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Aluminum,0.6,Aluminum may be used for heat sinks and casings due to good thermal conductivity and lightweight nature; alternatives may be used.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Aluminum,0.6,Aluminum may be used for heat sinks and casings due to good thermal conductivity and lightweight nature; alternatives may be used.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,Gradient Amplifier,0.88,"Selected by two agents with good confidence, consensus peer feedback supports keeping it as primary component.",Aluminum,0.6,Aluminum may be used for heat sinks and casings due to good thermal conductivity and lightweight nature; alternatives may be used.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,High Thermal Efficiency Cooling Fin Array,0.94,"Selected by two agents with high confidence, strongly supported by peer critique and vital for magnet cooling.",Helium,0.98,Helium is the essential cryogenic coolant used in MRI machines to maintain superconducting magnet temperatures.,280429,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,High Thermal Efficiency Cooling Fin Array,0.94,"Selected by two agents with high confidence, strongly supported by peer critique and vital for magnet cooling.",Helium,0.98,Helium is the essential cryogenic coolant used in MRI machines to maintain superconducting magnet temperatures.,280429,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
MRI Machine,High Thermal Efficiency Cooling Fin Array,0.94,"Selected by two agents with high confidence, strongly supported by peer critique and vital for magnet cooling.",Helium,0.98,Helium is the essential cryogenic coolant used in MRI machines to maintain superconducting magnet temperatures.,280429,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
