agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
2,d2v1v1,Hydroponic Systems,Water Nutrient Pump,0.91,"Strong agreement among agents, vital for nutrient and water circulation.",Silicon,0.6,Used in semiconductor components within motor controllers or sensors in pumps; alternatives exist but silicon is most common.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Water Nutrient Pump,0.91,"Strong agreement among agents, vital for nutrient and water circulation.",Silicon,0.6,Used in semiconductor components within motor controllers or sensors in pumps; alternatives exist but silicon is most common.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Water Nutrient Pump,0.91,"Strong agreement among agents, vital for nutrient and water circulation.",Silicon,0.6,Used in semiconductor components within motor controllers or sensors in pumps; alternatives exist but silicon is most common.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Water Nutrient Pump,0.91,"Strong agreement among agents, vital for nutrient and water circulation.",Silicon,0.6,Used in semiconductor components within motor controllers or sensors in pumps; alternatives exist but silicon is most common.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polyethylene,0.9,Common plastic material for reservoir tanks due to chemical resistance and durability; industry standard.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polyethylene,0.9,Common plastic material for reservoir tanks due to chemical resistance and durability; industry standard.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polyethylene,0.9,Common plastic material for reservoir tanks due to chemical resistance and durability; industry standard.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polyethylene,0.9,Common plastic material for reservoir tanks due to chemical resistance and durability; industry standard.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polyethylene,0.9,Common plastic material for reservoir tanks due to chemical resistance and durability; industry standard.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polypropylene,0.7,Alternative plastic for reservoir manufacture with similar properties; commonly used but alternatives exist.,390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polypropylene,0.7,Alternative plastic for reservoir manufacture with similar properties; commonly used but alternatives exist.,390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polypropylene,0.7,Alternative plastic for reservoir manufacture with similar properties; commonly used but alternatives exist.,390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polypropylene,0.7,Alternative plastic for reservoir manufacture with similar properties; commonly used but alternatives exist.,390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Polypropylene,0.7,Alternative plastic for reservoir manufacture with similar properties; commonly used but alternatives exist.,390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Stainless steel,0.5,Sometimes used for reservoirs in commercial hydroponics for strength and corrosion resistance; less common than polymers.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Stainless steel,0.5,Sometimes used for reservoirs in commercial hydroponics for strength and corrosion resistance; less common than polymers.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Stainless steel,0.5,Sometimes used for reservoirs in commercial hydroponics for strength and corrosion resistance; less common than polymers.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Stainless steel,0.5,Sometimes used for reservoirs in commercial hydroponics for strength and corrosion resistance; less common than polymers.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
2,d2v1v1,Hydroponic Systems,Solution Deposit,0.9,"Strong multi-agent support with consistent confidence, essential for hydroponic nutrient storage.",Stainless steel,0.5,Sometimes used for reservoirs in commercial hydroponics for strength and corrosion resistance; less common than polymers.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polyethylene,0.85,"Used for grow trays due to water resistance, durability and moldability; very common in hydroponics.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polyethylene,0.85,"Used for grow trays due to water resistance, durability and moldability; very common in hydroponics.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polyethylene,0.85,"Used for grow trays due to water resistance, durability and moldability; very common in hydroponics.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polyethylene,0.85,"Used for grow trays due to water resistance, durability and moldability; very common in hydroponics.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polyethylene,0.85,"Used for grow trays due to water resistance, durability and moldability; very common in hydroponics.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polypropylene,0.7,"Alternative polymer material for trays and channels, with similar properties and common use but less universal.",390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polypropylene,0.7,"Alternative polymer material for trays and channels, with similar properties and common use but less universal.",390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polypropylene,0.7,"Alternative polymer material for trays and channels, with similar properties and common use but less universal.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polypropylene,0.7,"Alternative polymer material for trays and channels, with similar properties and common use but less universal.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Polypropylene,0.7,"Alternative polymer material for trays and channels, with similar properties and common use but less universal.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Aluminum,0.6,Sometimes used for tray frames or channels for structural strength and corrosion resistance; alternatives exist.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Aluminum,0.6,Sometimes used for tray frames or channels for structural strength and corrosion resistance; alternatives exist.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Aluminum,0.6,Sometimes used for tray frames or channels for structural strength and corrosion resistance; alternatives exist.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Aluminum,0.6,Sometimes used for tray frames or channels for structural strength and corrosion resistance; alternatives exist.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Grow Trays or Channels,0.86,"Well supported by multiple agents, fundamental for plant support and growth medium.",Aluminum,0.6,Sometimes used for tray frames or channels for structural strength and corrosion resistance; alternatives exist.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Aluminum,0.9,Used extensively for heat sinks and structural elements due to high thermal conductivity and lightweight; standard in LED lighting.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Aluminum,0.9,Used extensively for heat sinks and structural elements due to high thermal conductivity and lightweight; standard in LED lighting.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Aluminum,0.9,Used extensively for heat sinks and structural elements due to high thermal conductivity and lightweight; standard in LED lighting.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Aluminum,0.9,Used extensively for heat sinks and structural elements due to high thermal conductivity and lightweight; standard in LED lighting.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Aluminum,0.9,Used extensively for heat sinks and structural elements due to high thermal conductivity and lightweight; standard in LED lighting.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Silicon,0.95,Essential semiconductor material for LED chips themselves; universally used in LEDs.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Silicon,0.95,Essential semiconductor material for LED chips themselves; universally used in LEDs.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Silicon,0.95,Essential semiconductor material for LED chips themselves; universally used in LEDs.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Silicon,0.95,Essential semiconductor material for LED chips themselves; universally used in LEDs.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Silicon,0.95,Essential semiconductor material for LED chips themselves; universally used in LEDs.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Glass,0.7,Used for protective cover lenses on LED modules; alternatives exist but glass is common due to optical properties.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Glass,0.7,Used for protective cover lenses on LED modules; alternatives exist but glass is common due to optical properties.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Glass,0.7,Used for protective cover lenses on LED modules; alternatives exist but glass is common due to optical properties.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Glass,0.7,Used for protective cover lenses on LED modules; alternatives exist but glass is common due to optical properties.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Glass,0.7,Used for protective cover lenses on LED modules; alternatives exist but glass is common due to optical properties.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Copper,0.85,Critical for electrical wiring and PCBs within LED lighting assemblies; industry standard conductor.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Copper,0.85,Critical for electrical wiring and PCBs within LED lighting assemblies; industry standard conductor.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Copper,0.85,Critical for electrical wiring and PCBs within LED lighting assemblies; industry standard conductor.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Copper,0.85,Critical for electrical wiring and PCBs within LED lighting assemblies; industry standard conductor.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,LED Grow Lights,0.82,Multi-agent consensus on its importance for plant growth under controlled conditions.,Copper,0.85,Critical for electrical wiring and PCBs within LED lighting assemblies; industry standard conductor.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyethylene,0.9,"Common material for drip tubing due to chemical resistance, flexibility and durability; industry standard.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyethylene,0.9,"Common material for drip tubing due to chemical resistance, flexibility and durability; industry standard.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyethylene,0.9,"Common material for drip tubing due to chemical resistance, flexibility and durability; industry standard.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyethylene,0.9,"Common material for drip tubing due to chemical resistance, flexibility and durability; industry standard.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyethylene,0.9,"Common material for drip tubing due to chemical resistance, flexibility and durability; industry standard.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyvinyl chloride,0.7,Alternative material used in tubing with chemical resistance; less common but feasible.,390410,China,metric tons,0.0,45.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyvinyl chloride,0.7,Alternative material used in tubing with chemical resistance; less common but feasible.,390410,India,metric tons,0.0,12.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyvinyl chloride,0.7,Alternative material used in tubing with chemical resistance; less common but feasible.,390410,Germany,metric tons,0.0,7.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyvinyl chloride,0.7,Alternative material used in tubing with chemical resistance; less common but feasible.,390410,Italy,metric tons,0.0,5.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
2,d2v1v1,Hydroponic Systems,Drip or Delivery Tubing Assembly,0.8,"Supported by multiple agents, necessary for nutrient delivery to plants.",Polyvinyl chloride,0.7,Alternative material used in tubing with chemical resistance; less common but feasible.,390410,United States,metric tons,0.0,4.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polyvinyl chloride
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Silicon,0.95,Fundamental semiconductor material for microchips and electronic circuits in controllers; absolutely essential.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Silicon,0.95,Fundamental semiconductor material for microchips and electronic circuits in controllers; absolutely essential.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Silicon,0.95,Fundamental semiconductor material for microchips and electronic circuits in controllers; absolutely essential.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Silicon,0.95,Fundamental semiconductor material for microchips and electronic circuits in controllers; absolutely essential.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Silicon,0.95,Fundamental semiconductor material for microchips and electronic circuits in controllers; absolutely essential.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Copper,0.9,"Used extensively in wiring, PCB traces and connectors for electrical conduction; industry standard.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Copper,0.9,"Used extensively in wiring, PCB traces and connectors for electrical conduction; industry standard.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Copper,0.9,"Used extensively in wiring, PCB traces and connectors for electrical conduction; industry standard.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Copper,0.9,"Used extensively in wiring, PCB traces and connectors for electrical conduction; industry standard.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Copper,0.9,"Used extensively in wiring, PCB traces and connectors for electrical conduction; industry standard.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Aluminum,0.6,Used in some coated heat sinks or frame elements for electronic modules; alternatives available but common.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Aluminum,0.6,Used in some coated heat sinks or frame elements for electronic modules; alternatives available but common.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Aluminum,0.6,Used in some coated heat sinks or frame elements for electronic modules; alternatives available but common.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Aluminum,0.6,Used in some coated heat sinks or frame elements for electronic modules; alternatives available but common.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Aluminum,0.6,Used in some coated heat sinks or frame elements for electronic modules; alternatives available but common.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Polyethylene terephthalate,0.7,Used for PCB substrate or protective films due to electrical insulating properties; alternatives exist but widely used.,390760,China,metric tons,0.0,35.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Polyethylene terephthalate,0.7,Used for PCB substrate or protective films due to electrical insulating properties; alternatives exist but widely used.,390760,Saudi Arabia,metric tons,0.0,17.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
2,d2v1v1,Hydroponic Systems,Automation Controller,0.78,"Agreed upon by several agents, important for system automation and monitoring.",Polyethylene terephthalate,0.7,Used for PCB substrate or protective films due to electrical insulating properties; alternatives exist but widely used.,390760,South Korea,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Polyethylene terephthalate
