agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
9,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.95,"Central container for holding and recirculating nutrient solution, usually procured as a prefabricated plastic or fiberglass tank.",Polypropylene,0.7,"Alternative polymer option for tanks with similar properties, less common than polyethylene.",390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.95,"Central container for holding and recirculating nutrient solution, usually procured as a prefabricated plastic or fiberglass tank.",Polypropylene,0.7,"Alternative polymer option for tanks with similar properties, less common than polyethylene.",390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Nutrient Reservoir,0.95,"Central container for holding and recirculating nutrient solution, usually procured as a prefabricated plastic or fiberglass tank.",Polypropylene,0.7,"Alternative polymer option for tanks with similar properties, less common than polyethylene.",390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Stainless steel (SS 304/316),0.9,Preferred material for chemical reaction chambers due to corrosion resistance and strength.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Stainless steel (SS 304/316),0.9,Preferred material for chemical reaction chambers due to corrosion resistance and strength.,722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Stainless steel (SS 304/316),0.9,Preferred material for chemical reaction chambers due to corrosion resistance and strength.,722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Stainless steel (SS 304/316),0.9,Preferred material for chemical reaction chambers due to corrosion resistance and strength.,722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Stainless steel (SS 304/316),0.9,Preferred material for chemical reaction chambers due to corrosion resistance and strength.,722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Glass,0.7,Used in some chambers for observation and chemical inertness; alternatives exist but less robust mechanically.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Glass,0.7,Used in some chambers for observation and chemical inertness; alternatives exist but less robust mechanically.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Glass,0.7,Used in some chambers for observation and chemical inertness; alternatives exist but less robust mechanically.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Glass,0.7,Used in some chambers for observation and chemical inertness; alternatives exist but less robust mechanically.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Reaction Chamber,0.95,Holds the nutrient solution for recirculation; a critical standalone component often purchased as a manufactured tank with fittings.,Glass,0.7,Used in some chambers for observation and chemical inertness; alternatives exist but less robust mechanically.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Copper,0.9,Essential for the electric motor windings inside the pump mechanism.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Copper,0.9,Essential for the electric motor windings inside the pump mechanism.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Copper,0.9,Essential for the electric motor windings inside the pump mechanism.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Copper,0.9,Essential for the electric motor windings inside the pump mechanism.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Copper,0.9,Essential for the electric motor windings inside the pump mechanism.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Stainless steel (SS 304/316),0.85,Used for seal housing and corrosion-resistant parts in contact with fluids.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Stainless steel (SS 304/316),0.85,Used for seal housing and corrosion-resistant parts in contact with fluids.,722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Stainless steel (SS 304/316),0.85,Used for seal housing and corrosion-resistant parts in contact with fluids.,722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Stainless steel (SS 304/316),0.85,Used for seal housing and corrosion-resistant parts in contact with fluids.,722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Stainless steel (SS 304/316),0.85,Used for seal housing and corrosion-resistant parts in contact with fluids.,722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Polyethylene,0.6,Used for insulation and some plastic components inside sealed pumps; alternatives exist.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Polyethylene,0.6,Used for insulation and some plastic components inside sealed pumps; alternatives exist.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Polyethylene,0.6,Used for insulation and some plastic components inside sealed pumps; alternatives exist.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Polyethylene,0.6,Used for insulation and some plastic components inside sealed pumps; alternatives exist.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Sealed Pump,0.95,Circulates nutrient solution from the reservoir through the growth channels; an electrically powered standalone device with distinct supply chains.,Polyethylene,0.6,Used for insulation and some plastic components inside sealed pumps; alternatives exist.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polyethylene,0.9,Common material for water and nutrient tanks offering chemical resistance and durability.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polyethylene,0.9,Common material for water and nutrient tanks offering chemical resistance and durability.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polyethylene,0.9,Common material for water and nutrient tanks offering chemical resistance and durability.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polyethylene,0.9,Common material for water and nutrient tanks offering chemical resistance and durability.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polyethylene,0.9,Common material for water and nutrient tanks offering chemical resistance and durability.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polypropylene,0.7,Alternative polymer for reservoirs with similar performance.,390210,China,metric tons,0.0,30.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polypropylene,0.7,Alternative polymer for reservoirs with similar performance.,390210,United States,metric tons,0.0,25.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polypropylene,0.7,Alternative polymer for reservoirs with similar performance.,390210,India,metric tons,0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polypropylene,0.7,Alternative polymer for reservoirs with similar performance.,390210,South Korea,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Water/Nutrient Reservoir Tank,0.95,Essential for storing and supplying nutrient solution; a standard separate component with dedicated supply lines and reservoirs with distinct manufacturing supply chains.,Polypropylene,0.7,Alternative polymer for reservoirs with similar performance.,390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Aluminum,0.85,Used for heat sinks and structural components due to high thermal conductivity and light weight.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Aluminum,0.85,Used for heat sinks and structural components due to high thermal conductivity and light weight.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Aluminum,0.85,Used for heat sinks and structural components due to high thermal conductivity and light weight.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Aluminum,0.85,Used for heat sinks and structural components due to high thermal conductivity and light weight.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Aluminum,0.85,Used for heat sinks and structural components due to high thermal conductivity and light weight.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Silicon,0.9,"Core semiconductor material for LEDs, absolutely essential for light generation.",280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Silicon,0.9,"Core semiconductor material for LEDs, absolutely essential for light generation.",280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Silicon,0.9,"Core semiconductor material for LEDs, absolutely essential for light generation.",280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Silicon,0.9,"Core semiconductor material for LEDs, absolutely essential for light generation.",280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Silicon,0.9,"Core semiconductor material for LEDs, absolutely essential for light generation.",280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Glass,0.7,"Used for protective lenses and covers over LEDs, common but some plastic alternatives exist.",700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Glass,0.7,"Used for protective lenses and covers over LEDs, common but some plastic alternatives exist.",700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Glass,0.7,"Used for protective lenses and covers over LEDs, common but some plastic alternatives exist.",700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Glass,0.7,"Used for protective lenses and covers over LEDs, common but some plastic alternatives exist.",700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Lighting System (LED Grow Lights),0.9,"Artificial lighting adapted for plant growth, usually procured as complete LED fixture assemblies with specific light spectra optimized for hydroponic crops.",Glass,0.7,"Used for protective lenses and covers over LEDs, common but some plastic alternatives exist.",700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Polyethylene,0.9,Main polymer for irrigation and plumbing pipes due to flexibility and chemical resistance.,390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Polyethylene,0.9,Main polymer for irrigation and plumbing pipes due to flexibility and chemical resistance.,390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Polyethylene,0.9,Main polymer for irrigation and plumbing pipes due to flexibility and chemical resistance.,390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Polyethylene,0.9,Main polymer for irrigation and plumbing pipes due to flexibility and chemical resistance.,390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Polyethylene,0.9,Main polymer for irrigation and plumbing pipes due to flexibility and chemical resistance.,390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Stainless steel (SS 304/316),0.7,Used in connectors and fittings requiring strength and corrosion resistance.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Stainless steel (SS 304/316),0.7,Used in connectors and fittings requiring strength and corrosion resistance.,722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Stainless steel (SS 304/316),0.7,Used in connectors and fittings requiring strength and corrosion resistance.,722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Stainless steel (SS 304/316),0.7,Used in connectors and fittings requiring strength and corrosion resistance.,722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Piping And Plumbing Assembly,0.9,"Includes tubing, connectors, valves required to deliver and return nutrient solution; procured as modular plumbing kits or components.",Stainless steel (SS 304/316),0.7,Used in connectors and fittings requiring strength and corrosion resistance.,722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Aluminum,0.85,Preferred for lightweight structural frames combining strength and corrosion resistance.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Aluminum,0.85,Preferred for lightweight structural frames combining strength and corrosion resistance.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Aluminum,0.85,Preferred for lightweight structural frames combining strength and corrosion resistance.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Aluminum,0.85,Preferred for lightweight structural frames combining strength and corrosion resistance.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Aluminum,0.85,Preferred for lightweight structural frames combining strength and corrosion resistance.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Stainless steel (SS 304/316),0.7,Alternative for heavier durable frames especially in corrosive environments.,722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Stainless steel (SS 304/316),0.7,Alternative for heavier durable frames especially in corrosive environments.,722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Stainless steel (SS 304/316),0.7,Alternative for heavier durable frames especially in corrosive environments.,722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Stainless steel (SS 304/316),0.7,Alternative for heavier durable frames especially in corrosive environments.,722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,Support Frame And Mounting Structure,0.92,"Physical framework that holds growth channels and reservoir in place, usually pre-fabricated metal or aluminum structures sold separately.",Stainless steel (SS 304/316),0.7,Alternative for heavier durable frames especially in corrosive environments.,722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
9,d3v1v1,Hydroponic Systems,LED Grow Light,0.88,"Specialized lighting assemblies used to promote plant growth indoors, generally separately procured and modular in design to integrate with hydroponic setups.",Silicon,0.9,Semiconductor material essential for the LED chips producing light.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,LED Grow Light,0.88,"Specialized lighting assemblies used to promote plant growth indoors, generally separately procured and modular in design to integrate with hydroponic setups.",Silicon,0.9,Semiconductor material essential for the LED chips producing light.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
9,d3v1v1,Hydroponic Systems,LED Grow Light,0.88,"Specialized lighting assemblies used to promote plant growth indoors, generally separately procured and modular in design to integrate with hydroponic setups.",Silicon,0.9,Semiconductor material essential for the LED chips producing light.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
