technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Lithium,0.95,Round 2 refinement with peer support: 2,,China,metric tons,67000.0,61.67,0.92,Dominates production and refining based on USGS 2025 data; very reliable statistics
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Lithium,0.95,Round 2 refinement with peer support: 2,,Australia,metric tons,22000.0,22.0,0.883,Second largest producer with well-documented mining operations; USGS verified
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Lithium,0.95,Round 2 refinement with peer support: 2,,Chile,metric tons,15000.0,14.67,0.817,Major brine producer; data from Chilean mining ministry; slight reporting lag
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Lithium,0.95,Round 2 refinement with peer support: 2,,Argentina,metric tons,6500.0,6.33,0.767,Growing producer with less comprehensive reporting.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Lithium,0.95,Round 2 refinement with peer support: 2,,Sweden,metric tons,3600.0,4.0,0.69,Developing lithium extraction capacity; data from Swedish mining industry.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Graphite,0.85,Round 3 refinement with peer support: 1,,China,metric tons,1626000.0,55.2,0.875,Based on the latest USGS report; dominant producer with extensive mining operations.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Graphite,0.85,Round 3 refinement with peer support: 1,,Russia,metric tons,265200.0,10.85,0.825,Fourth largest producer; data from Russian mining ministry; slightly lagging in reporting.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Graphite,0.85,Round 3 refinement with peer support: 1,,India,metric tons,177500.0,6.4,0.81,Third in production; steady growth but data less comprehensive compared to top producers.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Graphite,0.85,Round 3 refinement with peer support: 1,,Brazil,metric tons,124990.0,5.25,0.77,Multi-agent debate consensus
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Graphite,0.85,Round 3 refinement with peer support: 1,,Japan,metric tons,420000.0,13.0,0.87,Second largest producer with consistent output and reliable data sources.
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Copper,0.85,Round 3 refinement with peer support: 1,,China,metric tons,2419230.5,24.0,0.85,Based on recent reports from the China Non-ferrous Metal Mining Association
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Copper,0.85,Round 3 refinement with peer support: 1,,智利,metric tons,1977684.34,20.0,0.8,Multi-agent debate consensus
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Copper,0.85,Round 3 refinement with peer support: 1,,Copper-rich Chile,metric tons,2350000.0,21.0,0.9,Data from Chilean mining ministry and industry reports
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Copper,0.85,Round 3 refinement with peer support: 1,,美国,metric tons,675317.0,7.0,0.8,Multi-agent debate consensus
Electric Vehicle Battery,battery cells,0.98,"High consensus among agents (3/3), strong support from peer critiques.",Copper,0.85,Round 3 refinement with peer support: 1,,United States,metric tons,870000.0,8.0,0.85,USGS and BLM data on major mines like Utah Copper
Electric Vehicle Battery,cooling,0.0,,Aluminum,0.95,Round 2 refinement with peer support: 2,,China,metric tons,9772450.0,50.23,0.84,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Aluminum,0.95,Round 2 refinement with peer support: 2,,Russia,metric tons,2867983.0,21.73,0.827,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Aluminum,0.95,Round 2 refinement with peer support: 2,,Canada,metric tons,1266235.0,5.73,0.817,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Aluminum,0.95,Round 2 refinement with peer support: 2,,Australia,metric tons,1021498.6666666666,5.23,0.833,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Aluminum,0.95,Round 2 refinement with peer support: 2,,Algeria,metric tons,999284.3333333334,6.14,0.8,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Silver,0.7,Round 3 refinement with peer support: 0,,China,metric tons,44949.0,23.0,0.833,Based on USGS data for 2024; China is a major producer with consistent output.
Electric Vehicle Battery,cooling,0.0,,Silver,0.7,Round 3 refinement with peer support: 0,,Mexico,metric tons,31180.333333333332,13.8,0.8,Data from Mexican mining ministry for 2024; Mexico has significant silver production.
Electric Vehicle Battery,cooling,0.0,,Silver,0.7,Round 3 refinement with peer support: 0,,Peru,metric tons,27690.0,11.5,0.8,USGS data for 2018; Peru has substantial silver production from its mining sector.
Electric Vehicle Battery,cooling,0.0,,Silver,0.7,Round 3 refinement with peer support: 0,,Poland,metric tons,13570.0,6.57,0.817,USGS data for 2024; Poland is a minor but steady silver producer.
Electric Vehicle Battery,cooling,0.0,,Silver,0.7,Round 3 refinement with peer support: 0,,Australia,metric tons,15058.666666666666,6.43,0.833,Based on ABARES data for 2018; Australia has steady silver production in its gold mines.
Electric Vehicle Battery,cooling,0.0,,Coolant (Ethylene glycol),0.7,Round 3 refinement with peer support: 0,,China,metric tons,3686666.6666666665,37.67,0.833,Second largest producer with significant domestic and export volumes; government data.
Electric Vehicle Battery,cooling,0.0,,Coolant (Ethylene glycol),0.7,Round 3 refinement with peer support: 0,,United States,metric tons,1150000.0,22.67,0.86,Top producer with multiple large ethylene glycol plants; data from market analysis reports.
Electric Vehicle Battery,cooling,0.0,,Coolant (Ethylene glycol),0.7,Round 3 refinement with peer support: 0,,India,metric tons,940000.0,15.0,0.767,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Coolant (Ethylene glycol),0.7,Round 3 refinement with peer support: 0,,Brazil,metric tons,390000.0,5.82,0.66,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Coolant (Ethylene glycol),0.7,Round 3 refinement with peer support: 0,,South Korea,metric tons,436666.6666666667,4.97,0.733,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Water,0.7,Round 3 refinement with peer support: 0,,China,m³,2092400.0,11.17,0.85,Large surface area with significant water resources; official government reports.
Electric Vehicle Battery,cooling,0.0,,Water,0.7,Round 3 refinement with peer support: 0,,Brazil,m³,586000.0,15.15,0.825,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Water,0.7,Round 3 refinement with peer support: 0,,India,metric tons,1604500.0,6.95,0.75,High population demand for water resources; government reports.
Electric Vehicle Battery,cooling,0.0,,Water,0.7,Round 3 refinement with peer support: 0,,Indonesia,metric tons,3562000.0,10.65,0.75,Multi-agent debate consensus
Electric Vehicle Battery,cooling,0.0,,Water,0.7,Round 3 refinement with peer support: 0,,Russia,metric tons,1080000.0,5.0,0.7,Extensive rivers and lakes; Russian government statistics.
Electric Vehicle Battery,cooling,0.0,,Ethylene glycol,0.7,Round 3 refinement with peer support: 0,,United States,metric tons,2213333.3333333335,21.0,0.833,Second largest producer with multiple large-scale facilities; data from AISE (American International Specialty Lines).
Electric Vehicle Battery,cooling,0.0,,Ethylene glycol,0.7,Round 3 refinement with peer support: 0,,China,metric tons,12192666.666666666,32.33,0.917,Dominant producer with comprehensive refining and manufacturing operations; data from industry reports.
Electric Vehicle Battery,cooling,0.0,,Ethylene glycol,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,1563500.0,6.67,0.827,Major market with significant production capacity; data from JGMA (Japan Glycol Manufacturers Association).
Electric Vehicle Battery,cooling,0.0,,Ethylene glycol,0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,648000.0,4.0,0.797,European manufacturing hub; detailed data from German chemical industry associations.
Electric Vehicle Battery,cooling,0.0,,Ethylene glycol,0.7,Round 3 refinement with peer support: 0,,India,metric tons,1201604.6666666667,4.33,0.803,Growing producer with expanding market presence; data from industry associations.
Electric Vehicle Battery,cooling,0.0,,Coolant Fluids,0.7,Round 3 refinement with peer support: 0,,China,kg,6499666.666666667,38.33,0.873,Primarily based on recent USGS and industry reports; extensive production facilities.
Electric Vehicle Battery,cooling,0.0,,Coolant Fluids,0.7,Round 3 refinement with peer support: 0,,United States,kg,1865833.3333333333,15.0,0.817,Well-documented production from sources such as the USGS and industry associations.
Electric Vehicle Battery,cooling,0.0,,Coolant Fluids,0.7,Round 3 refinement with peer support: 0,,Japan,kg,1531833.3333333333,7.67,0.79,A significant producer with reliable data from economic reports.
Electric Vehicle Battery,cooling,0.0,,Coolant Fluids,0.7,Round 3 refinement with peer support: 0,,Germany,kg,1321666.6666666667,8.0,0.763,Advanced manufacturing sector and high-tech industry presence. Reliable data from German Chemical Industry Association.
Electric Vehicle Battery,cooling,0.0,,Coolant Fluids,0.7,Round 3 refinement with peer support: 0,,India,kg,2081300.0,7.67,0.777,Second largest producer in the Asia-Pacific region; data from local industry associations and company reports.
Electric Vehicle Battery,pack,0.0,,Steel,0.7,Round 3 refinement with peer support: 0,,China,metric tons,72495333.33333333,48.61,0.923,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Steel,0.7,Round 3 refinement with peer support: 0,,India,metric tons,15462500.0,11.07,0.89,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Steel,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,9849328.333333334,7.03,0.86,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Steel,0.7,Round 3 refinement with peer support: 0,,United States,metric tons,7153798.333333333,5.23,0.85,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Steel,0.7,Round 3 refinement with peer support: 0,,Russia,metric tons,4496190.0,3.22,0.843,"Significant production from the Siberian region, robust data available; based on EIA reports"
Electric Vehicle Battery,pack,0.0,,Urea (for adhesives),0.7,Round 3 refinement with peer support: 0,,China,metric tons,4642560.0,35.63,0.94,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Urea (for adhesives),0.7,Round 3 refinement with peer support: 0,,India,metric tons,2493769.0,22.8,0.9,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Urea (for adhesives),0.7,Round 3 refinement with peer support: 0,,Russia,metric tons,1688592.0,14.27,0.877,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Urea (for adhesives),0.7,Round 3 refinement with peer support: 0,,United States,metric tons,900000.0,9.5,0.85,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Urea (for adhesives),0.7,Round 3 refinement with peer support: 0,,Iran,metric tons,431332.6666666667,3.83,0.717,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Polyvinylidene fluoride (PVDF),0.7,Round 3 refinement with peer support: 0,,China,tons,39976.666666666664,56.57,0.8,Based on recent reports from the global PVDF industry. China dominates due to extensive production facilities and rapid industrial growth.
Electric Vehicle Battery,pack,0.0,,Polyvinylidene fluoride (PVDF),0.7,Round 3 refinement with peer support: 0,,Japan,tons,11411.666666666666,15.83,0.767,"Second largest producer with significant domestic demand and established industry. Data from the Japanese Ministry of Economy, Trade and Industry."
Electric Vehicle Battery,pack,0.0,,Polyvinylidene fluoride (PVDF),0.7,Round 3 refinement with peer support: 0,,South Korea,tons,5979.666666666667,9.03,0.833,Third in production with growing demand from the electronics sector; data sourced from industry reports and Korean Energy Economics Institute.
Electric Vehicle Battery,pack,0.0,,Polyvinylidene fluoride (PVDF),0.7,Round 3 refinement with peer support: 0,,United States,tons,6399.666666666667,6.6,0.7,Key petrochemical sector supports production and demand
Electric Vehicle Battery,pack,0.0,,Polyvinylidene fluoride (PVDF),0.7,Round 3 refinement with peer support: 0,,Germany,tons,3296.3333333333335,4.17,0.8,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Ethylene carbonate,0.7,Round 3 refinement with peer support: 0,,China,metric tons,124000.0,41.67,0.75,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Ethylene carbonate,0.7,Round 3 refinement with peer support: 0,,South Korea,metric tons,70800.0,23.0,0.817,Second-largest production driven by electronics and battery industries; reliable sources like industry associations.
Electric Vehicle Battery,pack,0.0,,Ethylene carbonate,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,44000.0,12.0,0.733,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Ethylene carbonate,0.7,Round 3 refinement with peer support: 0,,United States,metric tons,17533.333333333332,8.67,0.8,Major producer with significant manufacturing capability; data from USGS and industry reports.
Electric Vehicle Battery,pack,0.0,,Ethylene carbonate,0.7,Round 3 refinement with peer support: 0,,Taiwan,metric tons,14533.333333333334,4.0,0.75,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Lithium hexafluorophosphate (LiPF6),0.7,Round 3 refinement with peer support: 0,,China,metric tons,38033.333333333336,42.33,0.883,Leading producer with detailed industry reports; data from trade journals and manufacturing sources.
Electric Vehicle Battery,pack,0.0,,Lithium hexafluorophosphate (LiPF6),0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,18650.0,23.67,0.89,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Lithium hexafluorophosphate (LiPF6),0.7,Round 3 refinement with peer support: 0,,United States,metric tons,5416.666666666667,8.0,0.767,"Emerging market with significant growth, though still a minor player compared to China and Japan; data from USGS and international trade reports."
Electric Vehicle Battery,pack,0.0,,Lithium hexafluorophosphate (LiPF6),0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,6100.0,5.67,0.8,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Lithium hexafluorophosphate (LiPF6),0.7,Round 3 refinement with peer support: 0,,France,metric tons,3216.6666666666665,2.9,0.733,"Emerging hub with strategic locations, supported by French government incentives; reliable data from European statistics offices and industry associations."
Electric Vehicle Battery,pack,0.0,,Polyvinyl chloride (PVC),0.7,Round 3 refinement with peer support: 0,,China,metric tons,2190000.0,39.0,0.867,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Polyvinyl chloride (PVC),0.7,Round 3 refinement with peer support: 0,,India,metric tons,1290000.0,18.67,0.833,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Polyvinyl chloride (PVC),0.7,Round 3 refinement with peer support: 0,,United States,metric tons,1220000.0,19.33,0.867,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Polyvinyl chloride (PVC),0.7,Round 3 refinement with peer support: 0,,Saudi Arabia,metric tons,2125000.0,27.5,0.89,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Polyvinyl chloride (PVC),0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,516666.6666666667,9.33,0.807,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Solder,0.7,Round 3 refinement with peer support: 0,,China,metric tons,1555000.0,39.03,0.797,Primarily due to the extensive production in electronics and construction sectors; data from the Chinese Ministry of Industry and Information Technology
Electric Vehicle Battery,pack,0.0,,Solder,0.7,Round 3 refinement with peer support: 0,,India,metric tons,432000.0,16.7,0.717,Grows with the expansion of electronics industries; reports from Indian mining associations
Electric Vehicle Battery,pack,0.0,,Solder,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,1011666.6666666666,11.27,0.717,Known for its precision in electronic manufacturing; data from Japanese metal production statistics
Electric Vehicle Battery,pack,0.0,,Solder,0.7,Round 3 refinement with peer support: 0,,South Korea,metric tons,508033.3333333333,6.3,0.75,Multi-agent debate consensus
Electric Vehicle Battery,pack,0.0,,Solder,0.7,Round 3 refinement with peer support: 0,,Thailand,metric tons,9000.0,4.75,0.75,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum,0.95,Round 3 refinement with peer support: 2,,China,metric tons,9772450.0,50.23,0.84,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum,0.95,Round 3 refinement with peer support: 2,,Russia,metric tons,2867983.0,21.73,0.827,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum,0.95,Round 3 refinement with peer support: 2,,Canada,metric tons,1266235.0,5.73,0.817,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum,0.95,Round 3 refinement with peer support: 2,,Australia,metric tons,1021498.6666666666,5.23,0.833,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum,0.95,Round 3 refinement with peer support: 2,,Algeria,metric tons,999284.3333333334,6.14,0.8,Multi-agent debate consensus
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Bismuth telluride,0.95,Round 3 refinement with peer support: 2,,China,metric tons,9291.666666666666,53.33,0.773,Dominates production with comprehensive national statistics; recent data available.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Bismuth telluride,0.95,Round 3 refinement with peer support: 2,,Japan,metric tons,3463.0,14.0,0.81,Consistently produces at significant levels; reliable industry reports.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Bismuth telluride,0.95,Round 3 refinement with peer support: 2,,South Korea,metric tons,1167.6666666666667,8.17,0.73,Data from Korean Institute of Science and Technology (KIST)
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Bismuth telluride,0.95,Round 3 refinement with peer support: 2,,United States,metric tons,450.0,6.67,0.767,USGS data on bismuth telluride production
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Bismuth telluride,0.95,Round 3 refinement with peer support: 2,,Germany,metric tons,278.3333333333333,7.37,0.747,Sustainable resource management (European geological surveys)
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,,Japan,kg,37446.666666666664,22.33,0.717,Based on leading semiconductor manufacturers with reliable data.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,,United States,kg,26950.0,13.4,0.693,Relatively strong market stability and key for raw material and semiconductor fabrication.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,,South Korea,kg,23006.666666666668,15.83,0.69,Key player in the electronics industry with major players contributing.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,,Taiwan,kg,6336.666666666667,6.33,0.66,Major hub for chip manufacturing and design.
Quantum Computer,quantum bits (qubits),1.0,Strong consensus among all three agents with average confidence of 1.00. Qubits are essential for quantum computing as they represent the basic unit of information.,Aluminum gallium arsenide,0.85,Round 3 refinement with peer support: 1,,Germany,kg,10066.666666666666,6.6,0.68,Reliable industry reports on German electronics manufacturers.
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum,0.95,Round 3 refinement with peer support: 2,,China,metric tons,9772450.0,50.23,0.84,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum,0.95,Round 3 refinement with peer support: 2,,Russia,metric tons,2867983.0,21.73,0.827,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum,0.95,Round 3 refinement with peer support: 2,,Canada,metric tons,1266235.0,5.73,0.817,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum,0.95,Round 3 refinement with peer support: 2,,Australia,metric tons,1021498.6666666666,5.23,0.833,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum,0.95,Round 3 refinement with peer support: 2,,Algeria,metric tons,999284.3333333334,6.14,0.8,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Bismuth telluride,0.85,Round 3 refinement with peer support: 1,,China,metric tons,9291.666666666666,53.33,0.773,Dominates production with comprehensive national statistics; recent data available.
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Bismuth telluride,0.85,Round 3 refinement with peer support: 1,,Japan,metric tons,3463.0,14.0,0.81,Consistently produces at significant levels; reliable industry reports.
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Bismuth telluride,0.85,Round 3 refinement with peer support: 1,,South Korea,metric tons,1167.6666666666667,8.17,0.73,Data from Korean Institute of Science and Technology (KIST)
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Bismuth telluride,0.85,Round 3 refinement with peer support: 1,,United States,metric tons,450.0,6.67,0.767,USGS data on bismuth telluride production
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Bismuth telluride,0.85,Round 3 refinement with peer support: 1,,Germany,metric tons,278.3333333333333,7.37,0.747,Sustainable resource management (European geological surveys)
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum gallium arsenide (AGaAs),0.7,Round 3 refinement with peer support: 0,,Japan,kg,226500.0,28.0,0.8,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum gallium arsenide (AGaAs),0.7,Round 3 refinement with peer support: 0,,United States,kg,181750.0,26.5,0.75,Multi-agent debate consensus
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum gallium arsenide (AGaAs),0.7,Round 3 refinement with peer support: 0,,South Korea,kg,126100.0,18.0,0.775,韩国拥有全球领先的技术公司和研发资源。
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum gallium arsenide (AGaAs),0.7,Round 3 refinement with peer support: 0,,Germany,kg,50250.0,13.5,0.65,德国工业技术先进，慕尼黑等地区有强大的半导体产业。
Quantum Computer,superconducting circuits,1.0,"Both Agent2 and Agent3 support this component with high confidence (0.98 and 0.96 respectively), indicating strong consensus.",Aluminum gallium arsenide (AGaAs),0.7,Round 3 refinement with peer support: 0,,France,kg,29000.0,10.5,0.6,法国一些研究机构可能参与了此类新材料的生产和开发。
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Brilliant Violet dyes,0.7,Round 3 refinement with peer support: 0,,China,metric tons,13441.666666666666,43.33,0.85,Largest global producer; data from recent industry reports.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Brilliant Violet dyes,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,2906.6666666666665,8.67,0.767,"Japan maintains advanced manufacturing facilities in specialty chemicals, including dyes."
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Brilliant Violet dyes,0.7,Round 3 refinement with peer support: 0,,India,metric tons,3278.0,9.67,0.717,Second major producer with reliable local production statistics.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Brilliant Violet dyes,0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,3466.6666666666665,12.0,0.717,Major chemical producer; Dye industry reports and market analytics.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Brilliant Violet dyes,0.7,Round 3 refinement with peer support: 0,,United States,metric tons,1143.3333333333333,4.0,0.683,"The U.S. market is stable and reliable in the pigment industry, though it's less dominant than other countries."
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Actinomycin D,0.7,Round 3 refinement with peer support: 0,,United States,grams,6473.333333333333,41.67,0.6,Primarily produced at academic and pharmaceutical research institutions; uncertain global production figures.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Actinomycin D,0.7,Round 3 refinement with peer support: 0,,Japan,grams,3093.3333333333335,25.33,0.567,Noted for advanced biotech research facilities; estimates based on academic reports.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Actinomycin D,0.7,Round 3 refinement with peer support: 0,,Germany,grams,1546.6666666666667,12.67,0.583,Advanced medical and research institutions involved in Actinomycin D production.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Actinomycin D,0.7,Round 3 refinement with peer support: 0,,France,grams,1777.3333333333333,8.0,0.533,Major biotechnology center with active research in specialized pharmaceuticals.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Actinomycin D,0.7,Round 3 refinement with peer support: 0,,United Kingdom,grams,1230.6666666666667,5.67,0.567,Noted for high-quality pharmaceutical R&D; industry reports confirm activity in Actinomycin D.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Barium titanate,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,59000.0,28.67,0.783,Major consumer and producer with advanced production facilities; USGS verified data.
Quantum Computer,cooling systems,0.95,"While only two agents provided support, the average confidence is high at 0.91, aligning with the need for precision in maintaining temperature to prevent decoherence.",Barium titanate,0.7,Round 3 refinement with peer support: 0,,China,metric tons,37000.0,23.67,0.733,Emerging producer with significant manufacturing capabilities; estimates from industry reports.
