technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyester film,0.7,Round 3 refinement with peer support: 0,,India,metric tons,94500.0,6.5,0.675,"Growing industry, third-largest producer regionally."
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Silicone adhesive,0.7,Round 3 refinement with peer support: 0,,United States,metric tons,276520.0,26.0,0.817,Data from industry associations such as the Silicones Industry Association.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Silicone adhesive,0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,124666.66666666667,18.33,0.833,Data from the Japan Industrial Science and Technology Institute; very reliable.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Silicone adhesive,0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,96266.66666666667,12.67,0.783,Data from the German Federal Institute for Risk Assessment.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Silicone adhesive,0.7,Round 3 refinement with peer support: 0,,China,metric tons,409453.3333333333,19.33,0.75,Based on recent industry reports and market analysis; high confidence due to well-documented major producers.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Silicone adhesive,0.7,Round 3 refinement with peer support: 0,,South Korea,metric tons,81346.66666666667,9.0,0.733,Key market for specialty chemicals and electronics.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyvinyl fluoride (PVF),0.7,Round 3 refinement with peer support: 0,,Japan,metric tons,2550.0,25.0,0.6,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyvinyl fluoride (PVF),0.7,Round 3 refinement with peer support: 0,,South Korea,metric tons,1280.0,13.5,0.7,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyvinyl fluoride (PVF),0.7,Round 3 refinement with peer support: 0,,Germany,metric tons,1235.0,12.0,0.7,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyvinyl fluoride (PVF),0.7,Round 3 refinement with peer support: 0,,China,metric tons,1797.5,17.0,0.65,Rapid industrial growth and local production hubs suggest significant PVF output.
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyvinyl fluoride (PVF),0.7,Round 3 refinement with peer support: 0,,United States,metric tons,940.0,11.0,0.7,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyethylene terephthalate (PET),0.95,Round 3 refinement with peer support: 2,,China,metric tons,5933333.333333333,30.06,0.833,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyethylene terephthalate (PET),0.95,Round 3 refinement with peer support: 2,,United States,metric tons,2600000.0,15.25,0.767,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyethylene terephthalate (PET),0.95,Round 3 refinement with peer support: 2,,Japan,metric tons,1700000.0,8.31,0.733,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyethylene terephthalate (PET),0.95,Round 3 refinement with peer support: 2,,India,metric tons,1866666.6666666667,10.91,0.717,Multi-agent debate consensus
Solar Panel,backsheet,0.82,Strong agreement among three agents with a collective confidence level of 0.82. Protects the rear side of solar cells from damage.,Polyethylene terephthalate (PET),0.95,Round 3 refinement with peer support: 2,,South Korea,metric tons,2300000.0,17.22,0.775,Multi-agent debate consensus
