technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,PTFE,0.85,PTFE is commonly used as insulation for cryogenic wiring for low dielectric loss and flexibility in low temperatures.,390461,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,PTFE,0.85,PTFE is commonly used as insulation for cryogenic wiring for low dielectric loss and flexibility in low temperatures.,390461,Japan,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,PTFE,0.85,PTFE is commonly used as insulation for cryogenic wiring for low dielectric loss and flexibility in low temperatures.,390461,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,PTFE,0.85,PTFE is commonly used as insulation for cryogenic wiring for low dielectric loss and flexibility in low temperatures.,390461,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,Stainless steel,0.6,Stainless steel is sometimes used in wiring for low thermal conductivity and mechanical robustness; alternatives available.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,Stainless steel,0.6,Stainless steel is sometimes used in wiring for low thermal conductivity and mechanical robustness; alternatives available.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,Stainless steel,0.6,Stainless steel is sometimes used in wiring for low thermal conductivity and mechanical robustness; alternatives available.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,Stainless steel,0.6,Stainless steel is sometimes used in wiring for low thermal conductivity and mechanical robustness; alternatives available.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Cryogenic Wiring Harness And Interconnects,0.84,Broad support from agents; important for wiring inside cryogenic environment.,Stainless steel,0.6,Stainless steel is sometimes used in wiring for low thermal conductivity and mechanical robustness; alternatives available.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Copper,0.9,Copper is the primary conductor material in microwave connectors due to excellent conductivity needed for low signal loss.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Copper,0.9,Copper is the primary conductor material in microwave connectors due to excellent conductivity needed for low signal loss.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Copper,0.9,Copper is the primary conductor material in microwave connectors due to excellent conductivity needed for low signal loss.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Copper,0.9,Copper is the primary conductor material in microwave connectors due to excellent conductivity needed for low signal loss.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Copper,0.9,Copper is the primary conductor material in microwave connectors due to excellent conductivity needed for low signal loss.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Silver,0.75,Silver is often used as plating to reduce contact resistance and improve conductivity; common but alternatives like gold exist.,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Silver,0.75,Silver is often used as plating to reduce contact resistance and improve conductivity; common but alternatives like gold exist.,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Silver,0.75,Silver is often used as plating to reduce contact resistance and improve conductivity; common but alternatives like gold exist.,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Silver,0.75,Silver is often used as plating to reduce contact resistance and improve conductivity; common but alternatives like gold exist.,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Silver,0.75,Silver is often used as plating to reduce contact resistance and improve conductivity; common but alternatives like gold exist.,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Stainless steel,0.8,Stainless steel used structurally in connector housings for corrosion resistance and mechanical strength.,722000,China,metric tons,31600000.0,56.53,0.913,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Stainless steel,0.8,Stainless steel used structurally in connector housings for corrosion resistance and mechanical strength.,722000,India,metric tons,3800000.0,6.8,0.86,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Stainless steel,0.8,Stainless steel used structurally in connector housings for corrosion resistance and mechanical strength.,722000,Japan,metric tons,3043333.3333333335,5.43,0.893,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Stainless steel,0.8,Stainless steel used structurally in connector housings for corrosion resistance and mechanical strength.,722000,United States,metric tons,2473333.3333333335,4.43,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,Stainless steel,0.8,Stainless steel used structurally in connector housings for corrosion resistance and mechanical strength.,722000,South Korea,metric tons,2136666.6666666665,3.83,0.867,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,PTFE,0.85,PTFE is a standard dielectric insulator in coaxial microwave connectors for stable electrical performance.,390461,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,PTFE,0.85,PTFE is a standard dielectric insulator in coaxial microwave connectors for stable electrical performance.,390461,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,PTFE,0.85,PTFE is a standard dielectric insulator in coaxial microwave connectors for stable electrical performance.,390461,Japan,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,PTFE,0.85,PTFE is a standard dielectric insulator in coaxial microwave connectors for stable electrical performance.,390461,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Input/output (i/o) Microwave Connector Assemblies,0.82,Supported by multiple agents with moderate confidence; key for microwave signal connections.,PTFE,0.85,PTFE is a standard dielectric insulator in coaxial microwave connectors for stable electrical performance.,390461,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for PTFE
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Copper,0.98,"Copper is almost universally used in thermal anchors and heat exchangers for its superior thermal conductivity, critically required.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Copper,0.98,"Copper is almost universally used in thermal anchors and heat exchangers for its superior thermal conductivity, critically required.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Copper,0.98,"Copper is almost universally used in thermal anchors and heat exchangers for its superior thermal conductivity, critically required.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Copper,0.98,"Copper is almost universally used in thermal anchors and heat exchangers for its superior thermal conductivity, critically required.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Copper,0.98,"Copper is almost universally used in thermal anchors and heat exchangers for its superior thermal conductivity, critically required.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Silver,0.75,Silver is used in thermal contact pads and coatings for enhanced thermal conductance; common but sometimes replaced by copper.,710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Silver,0.75,Silver is used in thermal contact pads and coatings for enhanced thermal conductance; common but sometimes replaced by copper.,710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Silver,0.75,Silver is used in thermal contact pads and coatings for enhanced thermal conductance; common but sometimes replaced by copper.,710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Silver,0.75,Silver is used in thermal contact pads and coatings for enhanced thermal conductance; common but sometimes replaced by copper.,710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Silver,0.75,Silver is used in thermal contact pads and coatings for enhanced thermal conductance; common but sometimes replaced by copper.,710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Aluminum,0.7,Aluminum may be used in heat exchangers and anchor supports for lighter weight and decent thermal properties; common alternative.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Aluminum,0.7,Aluminum may be used in heat exchangers and anchor supports for lighter weight and decent thermal properties; common alternative.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Aluminum,0.7,Aluminum may be used in heat exchangers and anchor supports for lighter weight and decent thermal properties; common alternative.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Aluminum,0.7,Aluminum may be used in heat exchangers and anchor supports for lighter weight and decent thermal properties; common alternative.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Superconducting Quantum Computer (Dilution Refrigerator-based),Thermal Anchors And Heat Exchangers,0.7,Consistently selected by agents though with lower confidence; necessary for thermal management.,Aluminum,0.7,Aluminum may be used in heat exchangers and anchor supports for lighter weight and decent thermal properties; common alternative.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Silicon,0.98,Core semiconductor material used in photodetector and sensor elements; silicon is standard and essential in image intensifier tubes.,280469,CHINA,THOUSAND METRIC TONS,3600.0,40.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Silicon,0.98,Core semiconductor material used in photodetector and sensor elements; silicon is standard and essential in image intensifier tubes.,280469,RUSSIA,THOUSAND METRIC TONS,570.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Silicon,0.98,Core semiconductor material used in photodetector and sensor elements; silicon is standard and essential in image intensifier tubes.,280469,BRAZIL,THOUSAND METRIC TONS,190.0,2.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Silicon,0.98,Core semiconductor material used in photodetector and sensor elements; silicon is standard and essential in image intensifier tubes.,280469,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Silicon,0.98,Core semiconductor material used in photodetector and sensor elements; silicon is standard and essential in image intensifier tubes.,280469,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Gallium arsenide,0.85,Used in compound semiconductor components of photodetectors; common choice due to favorable optoelectronic properties.,282890,China,metric tons,0.0,60.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Gallium arsenide,0.85,Used in compound semiconductor components of photodetectors; common choice due to favorable optoelectronic properties.,282890,Russia,metric tons,0.0,15.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Gallium arsenide,0.85,Used in compound semiconductor components of photodetectors; common choice due to favorable optoelectronic properties.,282890,Germany,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Gallium arsenide,0.85,Used in compound semiconductor components of photodetectors; common choice due to favorable optoelectronic properties.,282890,United States,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Gallium arsenide,0.85,Used in compound semiconductor components of photodetectors; common choice due to favorable optoelectronic properties.,282890,Japan,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Aluminum,0.9,Used for electrode materials and structural components inside the tube; aluminum is widely used for its conductivity and light weight.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Aluminum,0.9,Used for electrode materials and structural components inside the tube; aluminum is widely used for its conductivity and light weight.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Aluminum,0.9,Used for electrode materials and structural components inside the tube; aluminum is widely used for its conductivity and light weight.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Aluminum,0.9,Used for electrode materials and structural components inside the tube; aluminum is widely used for its conductivity and light weight.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Aluminum,0.9,Used for electrode materials and structural components inside the tube; aluminum is widely used for its conductivity and light weight.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Glass,0.95,Envelope and window material providing optical clarity and vacuum sealing; glass is universally used.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Glass,0.95,Envelope and window material providing optical clarity and vacuum sealing; glass is universally used.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Glass,0.95,Envelope and window material providing optical clarity and vacuum sealing; glass is universally used.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Glass,0.95,Envelope and window material providing optical clarity and vacuum sealing; glass is universally used.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Glass,0.95,Envelope and window material providing optical clarity and vacuum sealing; glass is universally used.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Copper,0.8,Used for electrical connections and internal wiring; copper is a standard conductor.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Copper,0.8,Used for electrical connections and internal wiring; copper is a standard conductor.,740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Copper,0.8,Used for electrical connections and internal wiring; copper is a standard conductor.,740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Copper,0.8,Used for electrical connections and internal wiring; copper is a standard conductor.,740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Image Intensifier Tube,0.99,Strong consensus with high confidence from multiple agents; critical for night vision function.,Copper,0.8,Used for electrical connections and internal wiring; copper is a standard conductor.,740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Glass,0.98,Primary optical material providing clarity and refractive properties essential for lens function; glass is industry standard.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Glass,0.98,Primary optical material providing clarity and refractive properties essential for lens function; glass is industry standard.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Glass,0.98,Primary optical material providing clarity and refractive properties essential for lens function; glass is industry standard.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Glass,0.98,Primary optical material providing clarity and refractive properties essential for lens function; glass is industry standard.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Glass,0.98,Primary optical material providing clarity and refractive properties essential for lens function; glass is industry standard.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Aluminum oxide,0.75,Used as a coating or surface treatment on lens components for scratch resistance; common but alternatives exist.,281820,China,metric tons,0.0,56.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Aluminum oxide,0.75,Used as a coating or surface treatment on lens components for scratch resistance; common but alternatives exist.,281820,India,metric tons,0.0,9.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Aluminum oxide,0.75,Used as a coating or surface treatment on lens components for scratch resistance; common but alternatives exist.,281820,Russia,metric tons,0.0,7.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Aluminum oxide,0.75,Used as a coating or surface treatment on lens components for scratch resistance; common but alternatives exist.,281820,Australia,metric tons,0.0,6.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
Night Vision Goggles,Objective Lens,0.95,Unanimous support across agents with high confidence; essential for focusing light onto the intensifier tube.,Aluminum oxide,0.75,Used as a coating or surface treatment on lens components for scratch resistance; common but alternatives exist.,281820,Brazil,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Aluminum oxide
