technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",Stainless steel,0.7,"Alternative cooling channel material for high-temperature applications, provides superior corrosion resistance.",722000,Japan,metric tons,5490000.0,7.5,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",Stainless steel,0.7,"Alternative cooling channel material for high-temperature applications, provides superior corrosion resistance.",722000,Germany,metric tons,3667500.0,5.0,0.845,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",PTFE,0.65,Seal and gasket material providing chemical resistance and thermal stability in cooling system joints.,390461,China,metric tons,29300.0,52.37,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",PTFE,0.65,Seal and gasket material providing chemical resistance and thermal stability in cooling system joints.,390461,Germany,metric tons,6733.333333333333,9.87,0.823,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",PTFE,0.65,Seal and gasket material providing chemical resistance and thermal stability in cooling system joints.,390461,South Korea,metric tons,3833.3333333333335,7.23,0.767,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",PTFE,0.65,Seal and gasket material providing chemical resistance and thermal stability in cooling system joints.,390461,India,metric tons,13120.0,12.03,0.793,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Cooling System (Liquid Cooling Jacket),0.85,"Thermal management component integrated into housing, standard in high-performance EV motors though air-cooling exists in lower-power applications",PTFE,0.65,Seal and gasket material providing chemical resistance and thermal stability in cooling system joints.,390461,United States,metric tons,2600.0,8.4,0.71,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Hardened steel,0.95,"Primary shaft material providing high tensile strength, fatigue resistance, and wear resistance essential for rotating applications.",,,,,,,
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Chromium,0.75,"Alloying element improving hardenability and corrosion resistance, commonly used in high-performance steel alloys.",280300,SOUTH AFRICA,THOUSAND METRIC TONS,18000.0,43.9,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Chromium,0.75,"Alloying element improving hardenability and corrosion resistance, commonly used in high-performance steel alloys.",280300,TURKEY,THOUSAND METRIC TONS,6000.0,14.63,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Chromium,0.75,"Alloying element improving hardenability and corrosion resistance, commonly used in high-performance steel alloys.",280300,KAZAKHSTAN,THOUSAND METRIC TONS,6000.0,14.63,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Chromium,0.75,"Alloying element improving hardenability and corrosion resistance, commonly used in high-performance steel alloys.",280300,OTHER,THOUSAND METRIC TONS,5200.0,12.68,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Chromium,0.75,"Alloying element improving hardenability and corrosion resistance, commonly used in high-performance steel alloys.",280300,INDIA,THOUSAND METRIC TONS,4200.0,10.24,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Nickel,0.7,"Alloying element enhancing toughness and strength retention, used in premium shaft steel compositions.",750110,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Nickel,0.7,"Alloying element enhancing toughness and strength retention, used in premium shaft steel compositions.",750110,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Nickel,0.7,"Alloying element enhancing toughness and strength retention, used in premium shaft steel compositions.",750110,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Nickel,0.7,"Alloying element enhancing toughness and strength retention, used in premium shaft steel compositions.",750110,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Motor Shaft,0.8,"Precision-machined component connecting rotor to transmission, manufactured separately though sometimes integrated with rotor assembly",Nickel,0.7,"Alloying element enhancing toughness and strength retention, used in premium shaft steel compositions.",750110,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Copper,0.95,"Primary conductor material for terminals and busbars, essential for low-resistance electrical connections.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Copper,0.95,"Primary conductor material for terminals and busbars, essential for low-resistance electrical connections.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Copper,0.95,"Primary conductor material for terminals and busbars, essential for low-resistance electrical connections.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Copper,0.95,"Primary conductor material for terminals and busbars, essential for low-resistance electrical connections.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Copper,0.95,"Primary conductor material for terminals and busbars, essential for low-resistance electrical connections.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Aluminum,0.8,"Housing material providing lightweight construction and electromagnetic shielding, commonly used for terminal box enclosures.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Aluminum,0.8,"Housing material providing lightweight construction and electromagnetic shielding, commonly used for terminal box enclosures.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Aluminum,0.8,"Housing material providing lightweight construction and electromagnetic shielding, commonly used for terminal box enclosures.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Aluminum,0.8,"Housing material providing lightweight construction and electromagnetic shielding, commonly used for terminal box enclosures.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Aluminum,0.8,"Housing material providing lightweight construction and electromagnetic shielding, commonly used for terminal box enclosures.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Polyethylene,0.75,"Insulation material for wire jacketing and connector housings, provides electrical isolation and environmental protection.",390110,China,metric tons,11446666.666666666,27.5,0.873,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Polyethylene,0.75,"Insulation material for wire jacketing and connector housings, provides electrical isolation and environmental protection.",390110,United States,metric tons,3854133.3333333335,11.28,0.86,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Polyethylene,0.75,"Insulation material for wire jacketing and connector housings, provides electrical isolation and environmental protection.",390110,Japan,metric tons,5084533.333333333,9.11,0.783,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Polyethylene,0.75,"Insulation material for wire jacketing and connector housings, provides electrical isolation and environmental protection.",390110,Saudi Arabia,metric tons,6185333.333333333,11.72,0.867,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Polyethylene,0.75,"Insulation material for wire jacketing and connector housings, provides electrical isolation and environmental protection.",390110,South Korea,metric tons,2682800.0,5.75,0.793,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Silver,0.7,"Contact plating material providing lowest electrical resistance and oxidation resistance, used in high-current connections.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Silver,0.7,"Contact plating material providing lowest electrical resistance and oxidation resistance, used in high-current connections.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Silver,0.7,"Contact plating material providing lowest electrical resistance and oxidation resistance, used in high-current connections.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Silver,0.7,"Contact plating material providing lowest electrical resistance and oxidation resistance, used in high-current connections.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",Silver,0.7,"Contact plating material providing lowest electrical resistance and oxidation resistance, used in high-current connections.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",PTFE,0.65,"High-temperature insulation material and seal material, provides excellent dielectric properties and chemical resistance.",390461,China,metric tons,29300.0,52.37,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",PTFE,0.65,"High-temperature insulation material and seal material, provides excellent dielectric properties and chemical resistance.",390461,Germany,metric tons,6733.333333333333,9.87,0.823,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",PTFE,0.65,"High-temperature insulation material and seal material, provides excellent dielectric properties and chemical resistance.",390461,South Korea,metric tons,3833.3333333333335,7.23,0.767,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",PTFE,0.65,"High-temperature insulation material and seal material, provides excellent dielectric properties and chemical resistance.",390461,India,metric tons,13120.0,12.03,0.793,LLM fallback cache (previously computed) - no USGS data available for PTFE
Electric Vehicle Motor,Terminal Box/Electrical Connections,0.75,"High-voltage connection interface to power electronics, standard component though design varies significantly between manufacturers",PTFE,0.65,"High-temperature insulation material and seal material, provides excellent dielectric properties and chemical resistance.",390461,United States,metric tons,2600.0,8.4,0.71,LLM fallback cache (previously computed) - no USGS data available for PTFE
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Copper,0.95,"Essential for heat exchangers and thermal stages providing thermal conductivity at ultra-low temperatures, universally used in dilution refrigerators with no viable alternatives.",740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Copper,0.95,"Essential for heat exchangers and thermal stages providing thermal conductivity at ultra-low temperatures, universally used in dilution refrigerators with no viable alternatives.",740100,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Copper,0.95,"Essential for heat exchangers and thermal stages providing thermal conductivity at ultra-low temperatures, universally used in dilution refrigerators with no viable alternatives.",740100,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Copper,0.95,"Essential for heat exchangers and thermal stages providing thermal conductivity at ultra-low temperatures, universally used in dilution refrigerators with no viable alternatives.",740100,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Copper,0.95,"Essential for heat exchangers and thermal stages providing thermal conductivity at ultra-low temperatures, universally used in dilution refrigerators with no viable alternatives.",740100,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Silver,0.85,"Used for thermal links and high-conductivity components at millikelvin temperatures, industry standard for thermal anchoring though copper can substitute in some applications.",710610,MEXICO,METRIC TONS,6400.0,24.62,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Silver,0.85,"Used for thermal links and high-conductivity components at millikelvin temperatures, industry standard for thermal anchoring though copper can substitute in some applications.",710610,CHINA,METRIC TONS,3400.0,13.08,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Silver,0.85,"Used for thermal links and high-conductivity components at millikelvin temperatures, industry standard for thermal anchoring though copper can substitute in some applications.",710610,PERU,METRIC TONS,3100.0,11.92,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Silver,0.85,"Used for thermal links and high-conductivity components at millikelvin temperatures, industry standard for thermal anchoring though copper can substitute in some applications.",710610,OTHER,METRIC TONS,3000.0,11.54,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Silver,0.85,"Used for thermal links and high-conductivity components at millikelvin temperatures, industry standard for thermal anchoring though copper can substitute in some applications.",710610,CHILE,METRIC TONS,1400.0,5.38,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Stainless steel,0.9,"Critical structural material for vacuum chambers and mechanical components, provides strength and vacuum compatibility at cryogenic temperatures.",722000,China,tons,23282553.0,51.4,0.93,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Stainless steel,0.9,"Critical structural material for vacuum chambers and mechanical components, provides strength and vacuum compatibility at cryogenic temperatures.",722000,Russia,tons,1952233.3333333333,5.23,0.783,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Stainless steel,0.9,"Critical structural material for vacuum chambers and mechanical components, provides strength and vacuum compatibility at cryogenic temperatures.",722000,India,metric tons,5600000.0,8.5,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Stainless steel,0.9,"Critical structural material for vacuum chambers and mechanical components, provides strength and vacuum compatibility at cryogenic temperatures.",722000,Japan,metric tons,5490000.0,7.5,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Stainless steel,0.9,"Critical structural material for vacuum chambers and mechanical components, provides strength and vacuum compatibility at cryogenic temperatures.",722000,Germany,metric tons,3667500.0,5.0,0.845,LLM fallback cache (previously computed) - no USGS data available for Stainless steel
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Helium,0.98,"Absolutely essential working fluid for dilution refrigeration process, specifically Helium-3 and Helium-4 isotopes with no alternatives for sub-kelvin cooling.",280429,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Helium,0.98,"Absolutely essential working fluid for dilution refrigeration process, specifically Helium-3 and Helium-4 isotopes with no alternatives for sub-kelvin cooling.",280429,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Helium,0.98,"Absolutely essential working fluid for dilution refrigeration process, specifically Helium-3 and Helium-4 isotopes with no alternatives for sub-kelvin cooling.",280429,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Helium,0.98,"Absolutely essential working fluid for dilution refrigeration process, specifically Helium-3 and Helium-4 isotopes with no alternatives for sub-kelvin cooling.",280429,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Helium,0.98,"Absolutely essential working fluid for dilution refrigeration process, specifically Helium-3 and Helium-4 isotopes with no alternatives for sub-kelvin cooling.",280429,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Aluminum,0.8,"Used for radiation shields and structural components, common choice for cryogenic applications though other metals can substitute.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Aluminum,0.8,"Used for radiation shields and structural components, common choice for cryogenic applications though other metals can substitute.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Aluminum,0.8,"Used for radiation shields and structural components, common choice for cryogenic applications though other metals can substitute.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Aluminum,0.8,"Used for radiation shields and structural components, common choice for cryogenic applications though other metals can substitute.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Aluminum,0.8,"Used for radiation shields and structural components, common choice for cryogenic applications though other metals can substitute.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Beryllium,0.7,"Used in specialized thermal links and low-mass components where high thermal conductivity and low heat capacity are critical, alternatives exist but performance may be compromised.",811212,UNITED STATES,METRIC TONS,190.0,57.58,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Beryllium,0.7,"Used in specialized thermal links and low-mass components where high thermal conductivity and low heat capacity are critical, alternatives exist but performance may be compromised.",811212,CHINA,METRIC TONS,74.0,22.42,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Beryllium,0.7,"Used in specialized thermal links and low-mass components where high thermal conductivity and low heat capacity are critical, alternatives exist but performance may be compromised.",811212,BRAZIL,METRIC TONS,40.0,12.12,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Beryllium,0.7,"Used in specialized thermal links and low-mass components where high thermal conductivity and low heat capacity are critical, alternatives exist but performance may be compromised.",811212,MOZAMBIQUE,METRIC TONS,24.0,7.27,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
Quantum Computer,Dilution Refrigerator System,0.95,"Essential cooling system to achieve millikelvin temperatures required for superconducting qubit operation, universally present in all superconducting quantum computers as a major procured subsystem",Beryllium,0.7,"Used in specialized thermal links and low-mass components where high thermal conductivity and low heat capacity are critical, alternatives exist but performance may be compromised.",811212,UGANDA,METRIC TONS,1.0,0.3,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
